date,time_lst,predicted_m,preliminary_m,verified_m,datetime,station
3/15/2022,04:00:00,-,-,174.638,2022-03-15T08:00:00Z,Toledo
3/15/2022,05:00:00,-,-,174.653,2022-03-15T09:00:00Z,Toledo
3/15/2022,06:00:00,-,-,174.615,2022-03-15T10:00:00Z,Toledo
3/15/2022,07:00:00,-,-,174.611,2022-03-15T11:00:00Z,Toledo
3/15/2022,08:00:00,-,-,174.613,2022-03-15T12:00:00Z,Toledo
3/15/2022,09:00:00,-,-,174.586,2022-03-15T13:00:00Z,Toledo
3/15/2022,10:00:00,-,-,174.54,2022-03-15T14:00:00Z,Toledo
3/15/2022,11:00:00,-,-,174.514,2022-03-15T15:00:00Z,Toledo
3/15/2022,12:00:00,-,-,174.496,2022-03-15T16:00:00Z,Toledo
3/15/2022,13:00:00,-,-,174.532,2022-03-15T17:00:00Z,Toledo
3/15/2022,14:00:00,-,-,174.567,2022-03-15T18:00:00Z,Toledo
3/15/2022,15:00:00,-,-,174.579,2022-03-15T19:00:00Z,Toledo
3/15/2022,16:00:00,-,-,174.632,2022-03-15T20:00:00Z,Toledo
3/15/2022,17:00:00,-,-,174.649,2022-03-15T21:00:00Z,Toledo
3/15/2022,18:00:00,-,-,174.579,2022-03-15T22:00:00Z,Toledo
3/15/2022,19:00:00,-,-,174.588,2022-03-15T23:00:00Z,Toledo
3/15/2022,20:00:00,-,-,174.603,2022-03-16T00:00:00Z,Toledo
3/15/2022,21:00:00,-,-,174.593,2022-03-16T01:00:00Z,Toledo
3/15/2022,22:00:00,-,-,174.56,2022-03-16T02:00:00Z,Toledo
3/15/2022,23:00:00,-,-,174.564,2022-03-16T03:00:00Z,Toledo
3/16/2022,00:00:00,-,-,174.517,2022-03-16T04:00:00Z,Toledo
3/16/2022,01:00:00,-,-,174.517,2022-03-16T05:00:00Z,Toledo
3/16/2022,02:00:00,-,-,174.553,2022-03-16T06:00:00Z,Toledo
3/16/2022,03:00:00,-,-,174.504,2022-03-16T07:00:00Z,Toledo
3/16/2022,04:00:00,-,-,174.566,2022-03-16T08:00:00Z,Toledo
3/16/2022,05:00:00,-,-,174.608,2022-03-16T09:00:00Z,Toledo
3/16/2022,06:00:00,-,-,174.612,2022-03-16T10:00:00Z,Toledo
3/16/2022,07:00:00,-,-,174.675,2022-03-16T11:00:00Z,Toledo
3/16/2022,08:00:00,-,-,174.681,2022-03-16T12:00:00Z,Toledo
3/16/2022,09:00:00,-,-,174.672,2022-03-16T13:00:00Z,Toledo
3/16/2022,10:00:00,-,-,174.602,2022-03-16T14:00:00Z,Toledo
3/16/2022,11:00:00,-,-,174.574,2022-03-16T15:00:00Z,Toledo
3/16/2022,12:00:00,-,-,174.554,2022-03-16T16:00:00Z,Toledo
3/16/2022,13:00:00,-,-,174.509,2022-03-16T17:00:00Z,Toledo
3/16/2022,14:00:00,-,-,174.536,2022-03-16T18:00:00Z,Toledo
3/16/2022,15:00:00,-,-,174.55,2022-03-16T19:00:00Z,Toledo
3/16/2022,16:00:00,-,-,174.567,2022-03-16T20:00:00Z,Toledo
3/16/2022,17:00:00,-,-,174.604,2022-03-16T21:00:00Z,Toledo
3/16/2022,18:00:00,-,-,174.67,2022-03-16T22:00:00Z,Toledo
3/16/2022,19:00:00,-,-,174.697,2022-03-16T23:00:00Z,Toledo
3/16/2022,20:00:00,-,-,174.701,2022-03-17T00:00:00Z,Toledo
3/16/2022,21:00:00,-,-,174.714,2022-03-17T01:00:00Z,Toledo
3/16/2022,22:00:00,-,-,174.664,2022-03-17T02:00:00Z,Toledo
3/16/2022,23:00:00,-,-,174.585,2022-03-17T03:00:00Z,Toledo
3/17/2022,00:00:00,-,-,174.582,2022-03-17T04:00:00Z,Toledo
3/17/2022,01:00:00,-,-,174.541,2022-03-17T05:00:00Z,Toledo
3/17/2022,02:00:00,-,-,174.495,2022-03-17T06:00:00Z,Toledo
3/17/2022,03:00:00,-,-,174.491,2022-03-17T07:00:00Z,Toledo
3/17/2022,04:00:00,-,-,174.465,2022-03-17T08:00:00Z,Toledo
3/17/2022,05:00:00,-,-,174.478,2022-03-17T09:00:00Z,Toledo
3/17/2022,06:00:00,-,-,174.531,2022-03-17T10:00:00Z,Toledo
3/17/2022,07:00:00,-,-,174.579,2022-03-17T11:00:00Z,Toledo
3/17/2022,08:00:00,-,-,174.62,2022-03-17T12:00:00Z,Toledo
3/17/2022,09:00:00,-,-,174.633,2022-03-17T13:00:00Z,Toledo
3/17/2022,10:00:00,-,-,174.624,2022-03-17T14:00:00Z,Toledo
3/17/2022,11:00:00,-,-,174.596,2022-03-17T15:00:00Z,Toledo
3/17/2022,12:00:00,-,-,174.596,2022-03-17T16:00:00Z,Toledo
3/17/2022,13:00:00,-,-,174.586,2022-03-17T17:00:00Z,Toledo
3/17/2022,14:00:00,-,-,174.531,2022-03-17T18:00:00Z,Toledo
3/17/2022,15:00:00,-,-,174.505,2022-03-17T19:00:00Z,Toledo
3/17/2022,16:00:00,-,-,174.483,2022-03-17T20:00:00Z,Toledo
3/17/2022,17:00:00,-,-,174.491,2022-03-17T21:00:00Z,Toledo
3/17/2022,18:00:00,-,-,174.521,2022-03-17T22:00:00Z,Toledo
3/17/2022,19:00:00,-,-,174.563,2022-03-17T23:00:00Z,Toledo
3/17/2022,20:00:00,-,-,174.574,2022-03-18T00:00:00Z,Toledo
3/17/2022,21:00:00,-,-,174.591,2022-03-18T01:00:00Z,Toledo
3/17/2022,22:00:00,-,-,174.59,2022-03-18T02:00:00Z,Toledo
3/17/2022,23:00:00,-,-,174.594,2022-03-18T03:00:00Z,Toledo
3/18/2022,00:00:00,-,-,174.59,2022-03-18T04:00:00Z,Toledo
3/18/2022,01:00:00,-,-,174.574,2022-03-18T05:00:00Z,Toledo
3/18/2022,02:00:00,-,-,174.552,2022-03-18T06:00:00Z,Toledo
3/18/2022,03:00:00,-,-,174.512,2022-03-18T07:00:00Z,Toledo
3/18/2022,04:00:00,-,-,174.494,2022-03-18T08:00:00Z,Toledo
3/18/2022,05:00:00,-,-,174.531,2022-03-18T09:00:00Z,Toledo
3/18/2022,06:00:00,-,-,174.561,2022-03-18T10:00:00Z,Toledo
3/18/2022,07:00:00,-,-,174.57,2022-03-18T11:00:00Z,Toledo
3/18/2022,08:00:00,-,-,174.615,2022-03-18T12:00:00Z,Toledo
3/18/2022,09:00:00,-,-,174.593,2022-03-18T13:00:00Z,Toledo
3/18/2022,10:00:00,-,-,174.6,2022-03-18T14:00:00Z,Toledo
3/18/2022,11:00:00,-,-,174.584,2022-03-18T15:00:00Z,Toledo
3/18/2022,12:00:00,-,-,174.597,2022-03-18T16:00:00Z,Toledo
3/18/2022,13:00:00,-,-,174.597,2022-03-18T17:00:00Z,Toledo
3/18/2022,14:00:00,-,-,174.585,2022-03-18T18:00:00Z,Toledo
3/18/2022,15:00:00,-,-,174.562,2022-03-18T19:00:00Z,Toledo
3/18/2022,16:00:00,-,-,174.574,2022-03-18T20:00:00Z,Toledo
3/18/2022,17:00:00,-,-,174.599,2022-03-18T21:00:00Z,Toledo
3/18/2022,18:00:00,-,-,174.605,2022-03-18T22:00:00Z,Toledo
3/18/2022,19:00:00,-,-,174.652,2022-03-18T23:00:00Z,Toledo
3/18/2022,20:00:00,-,-,174.662,2022-03-19T00:00:00Z,Toledo
3/18/2022,21:00:00,-,-,174.704,2022-03-19T01:00:00Z,Toledo
3/18/2022,22:00:00,-,-,174.688,2022-03-19T02:00:00Z,Toledo
3/18/2022,23:00:00,-,-,174.749,2022-03-19T03:00:00Z,Toledo
3/19/2022,00:00:00,-,-,174.726,2022-03-19T04:00:00Z,Toledo
3/19/2022,01:00:00,-,-,174.697,2022-03-19T05:00:00Z,Toledo
3/19/2022,02:00:00,-,-,174.692,2022-03-19T06:00:00Z,Toledo
3/19/2022,03:00:00,-,-,174.607,2022-03-19T07:00:00Z,Toledo
3/19/2022,04:00:00,-,-,174.555,2022-03-19T08:00:00Z,Toledo
3/19/2022,05:00:00,-,-,174.601,2022-03-19T09:00:00Z,Toledo
3/19/2022,06:00:00,-,-,174.605,2022-03-19T10:00:00Z,Toledo
3/19/2022,07:00:00,-,-,174.527,2022-03-19T11:00:00Z,Toledo
3/19/2022,08:00:00,-,-,174.474,2022-03-19T12:00:00Z,Toledo
3/19/2022,09:00:00,-,-,174.5,2022-03-19T13:00:00Z,Toledo
3/19/2022,10:00:00,-,-,174.444,2022-03-19T14:00:00Z,Toledo
3/19/2022,11:00:00,-,-,174.702,2022-03-19T15:00:00Z,Toledo
3/19/2022,12:00:00,-,-,174.667,2022-03-19T16:00:00Z,Toledo
3/19/2022,13:00:00,-,-,174.494,2022-03-19T17:00:00Z,Toledo
3/19/2022,14:00:00,-,-,174.38,2022-03-19T18:00:00Z,Toledo
3/19/2022,15:00:00,-,-,174.322,2022-03-19T19:00:00Z,Toledo
3/19/2022,16:00:00,-,-,174.238,2022-03-19T20:00:00Z,Toledo
3/19/2022,17:00:00,-,-,174.172,2022-03-19T21:00:00Z,Toledo
3/19/2022,18:00:00,-,-,174.186,2022-03-19T22:00:00Z,Toledo
3/19/2022,19:00:00,-,-,174.166,2022-03-19T23:00:00Z,Toledo
3/19/2022,20:00:00,-,-,174.139,2022-03-20T00:00:00Z,Toledo
3/19/2022,21:00:00,-,-,174.107,2022-03-20T01:00:00Z,Toledo
3/19/2022,22:00:00,-,-,174.242,2022-03-20T02:00:00Z,Toledo
3/19/2022,23:00:00,-,-,174.334,2022-03-20T03:00:00Z,Toledo
3/20/2022,00:00:00,-,-,174.325,2022-03-20T04:00:00Z,Toledo
3/20/2022,01:00:00,-,-,174.266,2022-03-20T05:00:00Z,Toledo
3/20/2022,02:00:00,-,-,174.357,2022-03-20T06:00:00Z,Toledo
3/20/2022,03:00:00,-,-,174.475,2022-03-20T07:00:00Z,Toledo
3/20/2022,04:00:00,-,-,174.507,2022-03-20T08:00:00Z,Toledo
3/20/2022,05:00:00,-,-,174.432,2022-03-20T09:00:00Z,Toledo
3/20/2022,06:00:00,-,-,174.423,2022-03-20T10:00:00Z,Toledo
3/20/2022,07:00:00,-,-,174.386,2022-03-20T11:00:00Z,Toledo
3/20/2022,08:00:00,-,-,174.416,2022-03-20T12:00:00Z,Toledo
3/20/2022,09:00:00,-,-,174.462,2022-03-20T13:00:00Z,Toledo
3/20/2022,10:00:00,-,-,174.422,2022-03-20T14:00:00Z,Toledo
3/20/2022,11:00:00,-,-,174.478,2022-03-20T15:00:00Z,Toledo
3/20/2022,12:00:00,-,-,174.472,2022-03-20T16:00:00Z,Toledo
3/20/2022,13:00:00,-,-,174.475,2022-03-20T17:00:00Z,Toledo
3/20/2022,14:00:00,-,-,174.569,2022-03-20T18:00:00Z,Toledo
3/20/2022,15:00:00,-,-,174.574,2022-03-20T19:00:00Z,Toledo
3/20/2022,16:00:00,-,-,174.534,2022-03-20T20:00:00Z,Toledo
3/20/2022,17:00:00,-,-,174.492,2022-03-20T21:00:00Z,Toledo
3/20/2022,18:00:00,-,-,174.43,2022-03-20T22:00:00Z,Toledo
3/20/2022,19:00:00,-,-,174.512,2022-03-20T23:00:00Z,Toledo
3/20/2022,20:00:00,-,-,174.564,2022-03-21T00:00:00Z,Toledo
3/20/2022,21:00:00,-,-,174.643,2022-03-21T01:00:00Z,Toledo
3/20/2022,22:00:00,-,-,174.644,2022-03-21T02:00:00Z,Toledo
3/20/2022,23:00:00,-,-,174.575,2022-03-21T03:00:00Z,Toledo
3/21/2022,00:00:00,-,-,174.558,2022-03-21T04:00:00Z,Toledo
3/21/2022,01:00:00,-,-,174.588,2022-03-21T05:00:00Z,Toledo
3/21/2022,02:00:00,-,-,174.576,2022-03-21T06:00:00Z,Toledo
3/21/2022,03:00:00,-,-,174.593,2022-03-21T07:00:00Z,Toledo
3/21/2022,04:00:00,-,-,174.568,2022-03-21T08:00:00Z,Toledo
3/21/2022,05:00:00,-,-,174.5,2022-03-21T09:00:00Z,Toledo
3/21/2022,06:00:00,-,-,174.525,2022-03-21T10:00:00Z,Toledo
3/21/2022,07:00:00,-,-,174.559,2022-03-21T11:00:00Z,Toledo
3/21/2022,08:00:00,-,-,174.565,2022-03-21T12:00:00Z,Toledo
3/21/2022,09:00:00,-,-,174.592,2022-03-21T13:00:00Z,Toledo
3/21/2022,10:00:00,-,-,174.571,2022-03-21T14:00:00Z,Toledo
3/21/2022,11:00:00,-,-,174.541,2022-03-21T15:00:00Z,Toledo
3/21/2022,12:00:00,-,-,174.553,2022-03-21T16:00:00Z,Toledo
3/21/2022,13:00:00,-,-,174.623,2022-03-21T17:00:00Z,Toledo
3/21/2022,14:00:00,-,-,174.629,2022-03-21T18:00:00Z,Toledo
3/21/2022,15:00:00,-,-,174.616,2022-03-21T19:00:00Z,Toledo
3/21/2022,16:00:00,-,-,174.599,2022-03-21T20:00:00Z,Toledo
3/21/2022,17:00:00,-,-,174.587,2022-03-21T21:00:00Z,Toledo
3/21/2022,18:00:00,-,-,174.596,2022-03-21T22:00:00Z,Toledo
3/21/2022,19:00:00,-,-,174.625,2022-03-21T23:00:00Z,Toledo
3/21/2022,20:00:00,-,-,174.661,2022-03-22T00:00:00Z,Toledo
3/21/2022,21:00:00,-,-,174.671,2022-03-22T01:00:00Z,Toledo
3/21/2022,22:00:00,-,-,174.664,2022-03-22T02:00:00Z,Toledo
3/21/2022,23:00:00,-,-,174.677,2022-03-22T03:00:00Z,Toledo
3/22/2022,00:00:00,-,-,174.711,2022-03-22T04:00:00Z,Toledo
3/22/2022,01:00:00,-,-,174.747,2022-03-22T05:00:00Z,Toledo
3/22/2022,02:00:00,-,-,174.784,2022-03-22T06:00:00Z,Toledo
3/22/2022,03:00:00,-,-,174.725,2022-03-22T07:00:00Z,Toledo
3/22/2022,04:00:00,-,-,174.701,2022-03-22T08:00:00Z,Toledo
3/22/2022,05:00:00,-,-,174.739,2022-03-22T09:00:00Z,Toledo
3/22/2022,06:00:00,-,-,174.732,2022-03-22T10:00:00Z,Toledo
3/22/2022,07:00:00,-,-,174.781,2022-03-22T11:00:00Z,Toledo
3/22/2022,08:00:00,-,-,174.792,2022-03-22T12:00:00Z,Toledo
3/22/2022,09:00:00,-,-,174.848,2022-03-22T13:00:00Z,Toledo
3/22/2022,10:00:00,-,-,174.91,2022-03-22T14:00:00Z,Toledo
3/22/2022,11:00:00,-,-,174.914,2022-03-22T15:00:00Z,Toledo
3/22/2022,12:00:00,-,-,174.966,2022-03-22T16:00:00Z,Toledo
3/22/2022,13:00:00,-,-,175.019,2022-03-22T17:00:00Z,Toledo
3/22/2022,14:00:00,-,-,174.951,2022-03-22T18:00:00Z,Toledo
3/22/2022,15:00:00,-,-,174.879,2022-03-22T19:00:00Z,Toledo
3/22/2022,16:00:00,-,-,174.928,2022-03-22T20:00:00Z,Toledo
3/22/2022,17:00:00,-,-,174.889,2022-03-22T21:00:00Z,Toledo
3/22/2022,18:00:00,-,-,174.836,2022-03-22T22:00:00Z,Toledo
3/22/2022,19:00:00,-,-,174.997,2022-03-22T23:00:00Z,Toledo
3/22/2022,20:00:00,-,-,174.962,2022-03-23T00:00:00Z,Toledo
3/22/2022,21:00:00,-,-,174.973,2022-03-23T01:00:00Z,Toledo
3/22/2022,22:00:00,-,-,175.018,2022-03-23T02:00:00Z,Toledo
3/22/2022,23:00:00,-,-,174.983,2022-03-23T03:00:00Z,Toledo
3/23/2022,00:00:00,-,-,174.868,2022-03-23T04:00:00Z,Toledo
3/23/2022,01:00:00,-,-,174.963,2022-03-23T05:00:00Z,Toledo
3/23/2022,02:00:00,-,-,175.148,2022-03-23T06:00:00Z,Toledo
3/23/2022,03:00:00,-,-,175.243,2022-03-23T07:00:00Z,Toledo
3/23/2022,04:00:00,-,-,175.238,2022-03-23T08:00:00Z,Toledo
3/23/2022,05:00:00,-,-,175.186,2022-03-23T09:00:00Z,Toledo
3/23/2022,06:00:00,-,-,175.194,2022-03-23T10:00:00Z,Toledo
3/23/2022,07:00:00,-,-,175.109,2022-03-23T11:00:00Z,Toledo
3/23/2022,08:00:00,-,-,175.072,2022-03-23T12:00:00Z,Toledo
3/23/2022,09:00:00,-,-,175.042,2022-03-23T13:00:00Z,Toledo
3/23/2022,10:00:00,-,-,175.007,2022-03-23T14:00:00Z,Toledo
3/23/2022,11:00:00,-,-,174.877,2022-03-23T15:00:00Z,Toledo
3/23/2022,12:00:00,-,-,174.848,2022-03-23T16:00:00Z,Toledo
3/23/2022,13:00:00,-,-,174.892,2022-03-23T17:00:00Z,Toledo
3/23/2022,14:00:00,-,-,174.903,2022-03-23T18:00:00Z,Toledo
3/23/2022,15:00:00,-,-,174.886,2022-03-23T19:00:00Z,Toledo
3/23/2022,16:00:00,-,-,174.881,2022-03-23T20:00:00Z,Toledo
3/23/2022,17:00:00,-,-,174.858,2022-03-23T21:00:00Z,Toledo
3/23/2022,18:00:00,-,-,174.841,2022-03-23T22:00:00Z,Toledo
3/23/2022,19:00:00,-,-,174.789,2022-03-23T23:00:00Z,Toledo
3/23/2022,20:00:00,-,-,174.866,2022-03-24T00:00:00Z,Toledo
3/23/2022,21:00:00,-,-,174.903,2022-03-24T01:00:00Z,Toledo
3/23/2022,22:00:00,-,-,174.876,2022-03-24T02:00:00Z,Toledo
3/23/2022,23:00:00,-,-,174.826,2022-03-24T03:00:00Z,Toledo
3/24/2022,00:00:00,-,-,174.718,2022-03-24T04:00:00Z,Toledo
3/24/2022,01:00:00,-,-,174.594,2022-03-24T05:00:00Z,Toledo
3/24/2022,02:00:00,-,-,174.51,2022-03-24T06:00:00Z,Toledo
3/24/2022,03:00:00,-,-,174.465,2022-03-24T07:00:00Z,Toledo
3/24/2022,04:00:00,-,-,174.45,2022-03-24T08:00:00Z,Toledo
3/24/2022,05:00:00,-,-,174.38,2022-03-24T09:00:00Z,Toledo
3/24/2022,06:00:00,-,-,174.396,2022-03-24T10:00:00Z,Toledo
3/24/2022,07:00:00,-,-,174.439,2022-03-24T11:00:00Z,Toledo
3/24/2022,08:00:00,-,-,174.424,2022-03-24T12:00:00Z,Toledo
3/24/2022,09:00:00,-,-,174.517,2022-03-24T13:00:00Z,Toledo
3/24/2022,10:00:00,-,-,174.559,2022-03-24T14:00:00Z,Toledo
3/24/2022,11:00:00,-,-,174.623,2022-03-24T15:00:00Z,Toledo
3/24/2022,12:00:00,-,-,174.617,2022-03-24T16:00:00Z,Toledo
3/24/2022,13:00:00,-,-,174.646,2022-03-24T17:00:00Z,Toledo
3/24/2022,14:00:00,-,-,174.652,2022-03-24T18:00:00Z,Toledo
3/24/2022,15:00:00,-,-,174.587,2022-03-24T19:00:00Z,Toledo
3/24/2022,16:00:00,-,-,174.531,2022-03-24T20:00:00Z,Toledo
3/24/2022,17:00:00,-,-,174.49,2022-03-24T21:00:00Z,Toledo
3/24/2022,18:00:00,-,-,174.491,2022-03-24T22:00:00Z,Toledo
3/24/2022,19:00:00,-,-,174.452,2022-03-24T23:00:00Z,Toledo
3/24/2022,20:00:00,-,-,174.433,2022-03-25T00:00:00Z,Toledo
3/24/2022,21:00:00,-,-,174.441,2022-03-25T01:00:00Z,Toledo
3/24/2022,22:00:00,-,-,174.544,2022-03-25T02:00:00Z,Toledo
3/24/2022,23:00:00,-,-,174.6,2022-03-25T03:00:00Z,Toledo
3/25/2022,00:00:00,-,-,174.607,2022-03-25T04:00:00Z,Toledo
3/25/2022,01:00:00,-,-,174.624,2022-03-25T05:00:00Z,Toledo
3/25/2022,02:00:00,-,-,174.616,2022-03-25T06:00:00Z,Toledo
3/25/2022,03:00:00,-,-,174.567,2022-03-25T07:00:00Z,Toledo
3/25/2022,04:00:00,-,-,174.578,2022-03-25T08:00:00Z,Toledo
3/25/2022,05:00:00,-,-,174.544,2022-03-25T09:00:00Z,Toledo
3/25/2022,06:00:00,-,-,174.473,2022-03-25T10:00:00Z,Toledo
3/25/2022,07:00:00,-,-,174.412,2022-03-25T11:00:00Z,Toledo
3/25/2022,08:00:00,-,-,174.382,2022-03-25T12:00:00Z,Toledo
3/25/2022,09:00:00,-,-,174.42,2022-03-25T13:00:00Z,Toledo
3/25/2022,10:00:00,-,-,174.419,2022-03-25T14:00:00Z,Toledo
3/25/2022,11:00:00,-,-,174.39,2022-03-25T15:00:00Z,Toledo
3/25/2022,12:00:00,-,-,174.459,2022-03-25T16:00:00Z,Toledo
3/25/2022,13:00:00,-,-,174.524,2022-03-25T17:00:00Z,Toledo
3/25/2022,14:00:00,-,-,174.632,2022-03-25T18:00:00Z,Toledo
3/25/2022,15:00:00,-,-,174.641,2022-03-25T19:00:00Z,Toledo
3/25/2022,16:00:00,-,-,174.659,2022-03-25T20:00:00Z,Toledo
3/25/2022,17:00:00,-,-,174.634,2022-03-25T21:00:00Z,Toledo
3/25/2022,18:00:00,-,-,174.55,2022-03-25T22:00:00Z,Toledo
3/25/2022,19:00:00,-,-,174.501,2022-03-25T23:00:00Z,Toledo
3/25/2022,20:00:00,-,-,174.486,2022-03-26T00:00:00Z,Toledo
3/25/2022,21:00:00,-,-,174.419,2022-03-26T01:00:00Z,Toledo
3/25/2022,22:00:00,-,-,174.422,2022-03-26T02:00:00Z,Toledo
3/25/2022,23:00:00,-,-,174.337,2022-03-26T03:00:00Z,Toledo
3/26/2022,00:00:00,-,-,174.301,2022-03-26T04:00:00Z,Toledo
3/26/2022,01:00:00,-,-,174.336,2022-03-26T05:00:00Z,Toledo
3/26/2022,02:00:00,-,-,174.355,2022-03-26T06:00:00Z,Toledo
3/26/2022,03:00:00,-,-,174.396,2022-03-26T07:00:00Z,Toledo
3/26/2022,04:00:00,-,-,174.368,2022-03-26T08:00:00Z,Toledo
3/26/2022,05:00:00,-,-,174.383,2022-03-26T09:00:00Z,Toledo
3/26/2022,06:00:00,-,-,174.362,2022-03-26T10:00:00Z,Toledo
3/26/2022,07:00:00,-,-,174.345,2022-03-26T11:00:00Z,Toledo
3/26/2022,08:00:00,-,-,174.364,2022-03-26T12:00:00Z,Toledo
3/26/2022,09:00:00,-,-,174.368,2022-03-26T13:00:00Z,Toledo
3/26/2022,10:00:00,-,-,174.336,2022-03-26T14:00:00Z,Toledo
3/26/2022,11:00:00,-,-,174.177,2022-03-26T15:00:00Z,Toledo
3/26/2022,12:00:00,-,-,174.103,2022-03-26T16:00:00Z,Toledo
3/26/2022,13:00:00,-,-,174.13,2022-03-26T17:00:00Z,Toledo
3/26/2022,14:00:00,-,-,174.244,2022-03-26T18:00:00Z,Toledo
3/26/2022,15:00:00,-,-,174.387,2022-03-26T19:00:00Z,Toledo
3/26/2022,16:00:00,-,-,174.439,2022-03-26T20:00:00Z,Toledo
3/26/2022,17:00:00,-,-,174.39,2022-03-26T21:00:00Z,Toledo
3/26/2022,18:00:00,-,-,174.408,2022-03-26T22:00:00Z,Toledo
3/26/2022,19:00:00,-,-,174.402,2022-03-26T23:00:00Z,Toledo
3/26/2022,20:00:00,-,-,174.323,2022-03-27T00:00:00Z,Toledo
3/26/2022,21:00:00,-,-,174.278,2022-03-27T01:00:00Z,Toledo
3/26/2022,22:00:00,-,-,174.273,2022-03-27T02:00:00Z,Toledo
3/26/2022,23:00:00,-,-,174.262,2022-03-27T03:00:00Z,Toledo
3/27/2022,00:00:00,-,-,174.242,2022-03-27T04:00:00Z,Toledo
3/27/2022,01:00:00,-,-,174.298,2022-03-27T05:00:00Z,Toledo
3/27/2022,02:00:00,-,-,174.329,2022-03-27T06:00:00Z,Toledo
3/27/2022,03:00:00,-,-,174.412,2022-03-27T07:00:00Z,Toledo
3/27/2022,04:00:00,-,-,174.386,2022-03-27T08:00:00Z,Toledo
3/27/2022,05:00:00,-,-,174.389,2022-03-27T09:00:00Z,Toledo
3/27/2022,06:00:00,-,-,174.425,2022-03-27T10:00:00Z,Toledo
3/27/2022,07:00:00,-,-,174.401,2022-03-27T11:00:00Z,Toledo
3/27/2022,08:00:00,-,-,174.398,2022-03-27T12:00:00Z,Toledo
3/27/2022,09:00:00,-,-,174.425,2022-03-27T13:00:00Z,Toledo
3/27/2022,10:00:00,-,-,174.336,2022-03-27T14:00:00Z,Toledo
3/27/2022,11:00:00,-,-,174.371,2022-03-27T15:00:00Z,Toledo
3/27/2022,12:00:00,-,-,174.352,2022-03-27T16:00:00Z,Toledo
3/27/2022,13:00:00,-,-,174.375,2022-03-27T17:00:00Z,Toledo
3/27/2022,14:00:00,-,-,174.401,2022-03-27T18:00:00Z,Toledo
3/27/2022,15:00:00,-,-,174.39,2022-03-27T19:00:00Z,Toledo
3/27/2022,16:00:00,-,-,174.396,2022-03-27T20:00:00Z,Toledo
3/27/2022,17:00:00,-,-,174.364,2022-03-27T21:00:00Z,Toledo
3/27/2022,18:00:00,-,-,174.411,2022-03-27T22:00:00Z,Toledo
3/27/2022,19:00:00,-,-,174.486,2022-03-27T23:00:00Z,Toledo
3/27/2022,20:00:00,-,-,174.564,2022-03-28T00:00:00Z,Toledo
3/27/2022,21:00:00,-,-,174.55,2022-03-28T01:00:00Z,Toledo
3/27/2022,22:00:00,-,-,174.531,2022-03-28T02:00:00Z,Toledo
3/27/2022,23:00:00,-,-,174.491,2022-03-28T03:00:00Z,Toledo
3/28/2022,00:00:00,-,-,174.508,2022-03-28T04:00:00Z,Toledo
3/28/2022,01:00:00,-,-,174.524,2022-03-28T05:00:00Z,Toledo
3/28/2022,02:00:00,-,-,174.483,2022-03-28T06:00:00Z,Toledo
3/28/2022,03:00:00,-,-,174.479,2022-03-28T07:00:00Z,Toledo
3/28/2022,04:00:00,-,-,174.504,2022-03-28T08:00:00Z,Toledo
3/28/2022,05:00:00,-,-,174.517,2022-03-28T09:00:00Z,Toledo
3/28/2022,06:00:00,-,-,174.507,2022-03-28T10:00:00Z,Toledo
3/28/2022,07:00:00,-,-,174.463,2022-03-28T11:00:00Z,Toledo
3/28/2022,08:00:00,-,-,174.467,2022-03-28T12:00:00Z,Toledo
3/28/2022,09:00:00,-,-,174.493,2022-03-28T13:00:00Z,Toledo
3/28/2022,10:00:00,-,-,174.413,2022-03-28T14:00:00Z,Toledo
3/28/2022,11:00:00,-,-,174.401,2022-03-28T15:00:00Z,Toledo
3/28/2022,12:00:00,-,-,174.451,2022-03-28T16:00:00Z,Toledo
3/28/2022,13:00:00,-,-,174.401,2022-03-28T17:00:00Z,Toledo
3/28/2022,14:00:00,-,-,174.419,2022-03-28T18:00:00Z,Toledo
3/28/2022,15:00:00,-,-,174.443,2022-03-28T19:00:00Z,Toledo
3/28/2022,16:00:00,-,-,174.533,2022-03-28T20:00:00Z,Toledo
3/28/2022,17:00:00,-,-,174.67,2022-03-28T21:00:00Z,Toledo
3/28/2022,18:00:00,-,-,174.707,2022-03-28T22:00:00Z,Toledo
3/28/2022,19:00:00,-,-,174.688,2022-03-28T23:00:00Z,Toledo
3/28/2022,20:00:00,-,-,174.577,2022-03-29T00:00:00Z,Toledo
3/28/2022,21:00:00,-,-,174.552,2022-03-29T01:00:00Z,Toledo
3/28/2022,22:00:00,-,-,174.581,2022-03-29T02:00:00Z,Toledo
3/28/2022,23:00:00,-,-,174.513,2022-03-29T03:00:00Z,Toledo
3/29/2022,00:00:00,-,-,174.52,2022-03-29T04:00:00Z,Toledo
3/29/2022,01:00:00,-,-,174.568,2022-03-29T05:00:00Z,Toledo
3/29/2022,02:00:00,-,-,174.604,2022-03-29T06:00:00Z,Toledo
3/29/2022,03:00:00,-,-,174.606,2022-03-29T07:00:00Z,Toledo
3/29/2022,04:00:00,-,-,174.649,2022-03-29T08:00:00Z,Toledo
3/29/2022,05:00:00,-,-,174.695,2022-03-29T09:00:00Z,Toledo
3/29/2022,06:00:00,-,-,174.663,2022-03-29T10:00:00Z,Toledo
3/29/2022,07:00:00,-,-,174.617,2022-03-29T11:00:00Z,Toledo
